
of ,    1.35561e+08,              2,        0.25187

of ,    2.35452e+08,        29.7723,         12.896

of ,    3.17349e+08,        30.6907,        13.8749

of ,    1.57046e+08,             31,        13.0412

of ,    9.46964e+07,        30.4594,        25.8938

of ,    8.22963e+07,             31,        14.6696

of ,    3.11348e+08,        31.9944,        16.1457

of ,    6.97218e+07,        29.6865,        12.2176

of ,     6.7117e+07,             31,        25.2349

of ,    2.23248e+07,             31,        17.5159

of ,    1.03541e+08,        31.0241,        13.4342

of ,    7.87132e+07,        28.9542,        5.31099

of ,    5.52907e+08,             31,        14.5874

of ,    4.72609e+07,        31.7977,         14.364

of ,    4.87663e+07,        31.7998,        14.3393

of ,    5.55674e+08,        31.9944,        21.9519

of ,    4.09175e+07,        29.6865,        24.7019

of ,    6.22233e+07,             31,        16.8936

of ,    4.87052e+08,             31,        14.4996

of ,    1.00931e+08,        31.8256,        14.8291

of ,    2.50739e+07,        29.8453,       0.495103

of ,     7.5798e+07,             21,        0.54527

of ,    1.62084e+08,        29.4918,        7.51074

of ,    1.50562e+08,        31.4265,        9.69554

of ,    1.43613e+08,        31.9157,        14.9652

of ,   -4.01588e+06,        20.9983,       0.536565

of ,    1.95708e+08,        31.2685,        16.8678

of ,   -3.74792e+06,             31,        11.4821
il ,    2.27031e+08,        61.9143,        21.6947
id ,    1.46613e+08,        61.9307,         24.248
om ,    7.17726e+10,              0,              0
im  ,    3.17221e+10,              0,              0
of ,    1.57046e+08,             31,        13.0412
